time,"[AWD] Датчик давления (bar)","[AWD] Заданная степень сцепления муфты (%)","[AWD] Заданный крутящий момент (N⋅m)","[AWD] Индикатор неисправности ()","[AWD] Кнопка Lock ()","[AWD] Напряжение питания (V)","[AWD] Напряжение сети (V)","[AWD] Обороты двигателя (rpm)","[AWD] Относительное положение педали акселератора (%)","[AWD] Скорость автомобиля (km/h)","[AWD] Скорость заднего левого колеса (km/h)","[AWD] Скорость заднего правого колеса (km/h)","[AWD] Скорость переднего левого колеса (km/h)","[AWD] Скорость переднего правого колеса (km/h)","[AWD] Тепловыделение (℃)","[AWD] Угол поворота руля (°)","[ECM] Время впрыска Цилиндр # 1 (ms)","[ECM] Время впрыска Цилиндр # 2 (ms)","[ECM] Время впрыска Цилиндр # 3 (ms)","[ECM] Время впрыска Цилиндр # 4 (ms)","[ECM] Датчик кислорода 1 Блок 1 (V)","[ECM] Датчик кислорода 2 Блок 1 (V)","[ECM] Обороты двигателя (ХХ) (rpm)","[ECM] Скорость автомобиля (km/h)","[ECM] Температура всасываемого воздуха (℃)","[ECM] Температура масла в CVVT (℃)","[ECM] Температура охлаждающей жидкости (℃)","[TCM] Заданная передача ()","[TCM] Обороты двигателя (rpm)","[TCM] Относительное положение педали акселератора (%)","[TCM] Педаль тормоза ()","[TCM] Проскальзывание гидротрансформатора (rpm)","[TCM] Селектор D ()","[TCM] Селектор M ()","[TCM] Селектор N ()","[TCM] Селектор P ()","[TCM] Селектор R ()","[TCM] Скорость автомобиля (km/h)","[TCM] Скорость выходного вала (rpm)","[TCM] Скорость турбины гидротрансформатора (rpm)","[TCM] Текущая передача ()","[TCM] Температура АКПП (℃)","[TCM] Управление блокировкой гидротрансформатора ()","[TCM] Reverse ()","Атмосферное давление (абсолютное) (kPa)","Давление во впускном коллекторе (абсолютное) (kPa)","Датчик кислорода 2 Блок 1 Напряжение (V)","Долговременная коррекция - Блок 1 (%)","Использовано топлива (L)","Использовано топлива (Неделя) (L)","Использовано топлива (общий) (L)","Использовано топлива (Сегодня) (L)","Кратковременная коррекция - Блок 1 (%)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Напряжение (ELM327) (V)","Обороты двигателя (rpm)","Обороты двигателя x1000 (rpm)","Положение дроссельной заслонки (%)","Положение педали акселератора D (%)","Пройденный путь (km)","Пройденный путь (Неделя) (km)","Пройденный путь (общий) (km)","Пройденный путь (Сегодня) (km)","Расчетное значение нагрузки на двигатель (%)","Расчетный наддув (bar)","Скорость автомобиля (km/h)","Соотношение топливо/воздух ()","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (Неделя) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) (Сегодня) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Стоимость топлива ($)","Стоимость топлива (Неделя) ($)","Стоимость топлива (общий) ($)","Стоимость топлива (Сегодня) ($)","Температура всасываемого воздуха (℃)","Температура катализатора Датчик 1 Блок 1 (℃)","Температура окружающего воздуха (℃)","Температура охлаждающей жидкости (℃)","Угол опережения зажигания (°)","Ускорение (g)","Экономайзер топлива (на основе состояния топливной системы и положения дроссельной заслонки) ()",
09:52:27.699,3.25,13,110,0,0,14.200000000000001,14.100000000000001,695,0,0,0,0,0,0,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:27.900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,-7.03125,1.1575873193138142,1.184123,1.184123,1.184123,0.78125,,1.0210578386216609,3.99458033406666,,686,0.7,,,,,,,38.8235294117647,-0.6,0,,14.719548157452977,15.056960005289735,15.056960005289735,15.056960005289735,14.70336001232732,,1.1691631925069523,1.19596423,1.19596423,1.19596423,,,,,,,,
09:52:28.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,0.765,,,,,,,,,,,,,12.941176470588236,,,,,,,,,,,,,,,,,,,,33,,,,-4.5,,,
09:52:28.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.8,,,,,,
09:52:28.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,,
09:52:28.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
09:52:28.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:28.320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:28.598,,,,,,,,,,,,,,,,,,,,,,,660,,33.75,87.75,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:28.692,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.75864,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:28.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,686,0,1,686,1,0,0,0,0,0,0,0,1,60,0,0,,,,,,,,,,,,,,,,,,7.8642856895555635,7.86429,7.86429,7.86429,,,,,,,,,,16.603820827074387,,,,,,,,,,,,
09:52:29.032,3.25,13,110,0,0,14.200000000000001,14.100000000000001,680,0,0,0,0,0,0,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:29.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,
09:52:29.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,-7.03125,1.1579596659264046,1.184495,1.184495,1.184495,0.78125,,1.013615726095264,3.965465317054513,,681,0.7,,,,,,,38.8235294117647,-0.6,0,,14.724282810125693,15.061690247943554,15.061690247943554,15.061690247943554,14.708012664629365,,1.1695392625856686,1.19633995,1.19633995,1.19633995,,,,,,,,
09:52:29.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,0.76,,,,,,,,,,,,,12.941176470588236,,,,,,,,,,,,,,,,,,,,33,,,,-5.5,,,
09:52:29.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.5,,,,,,
09:52:29.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,,
09:52:29.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
09:52:29.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:29.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:29.831,,,,,,,,,,,,,,,,,,,,,,,660,,34.5,87.75,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:29.956,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.75864,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:30.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,680,0,1,680,1,0,0,0,0,0,0,0,1,60,0,0,,,,,,,,,,,,,,,,,,7.8642856895555635,7.86429,7.86429,7.86429,,,,,,,,,,16.591183399581343,,,,,,,,,,0,,
09:52:30.367,3.25,13,110,0,0,14.100000000000001,13.9,680,0,0,0,0,0,0,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:30.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,-7.03125,1.158306986501172,1.184842,1.184842,1.184842,0,,1.009150458579426,3.9479963068472244,,678,0.7,,,,,,,38.8235294117647,-0.6,0,,14.728699238883216,15.066102597945905,15.066102597945905,15.066102597945905,14.712622930912836,,1.1698900563661836,1.19669042,1.19669042,1.19669042,,,,,,,,
09:52:30.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,0.765,,,,,,,,,,,,,12.941176470588236,,,,,,,,,,,,,,,,,,,,34,,,,-5.5,,,
09:52:30.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.1,,,,,,
09:52:30.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,,
09:52:30.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
09:52:31.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:31.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:31.318,,,,,,,,,,,,,,,,,,,,,,,660,,34.5,87.75,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:31.481,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.7638500000000001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:31.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,672,0,1,672,1,0,0,0,0,0,0,0,1,60,0,0,,,,,,,,,,,,,,,,,,7.8642856895555635,7.86429,7.86429,7.86429,,,,,,,,,,16.57682844288067,,,,,,,,,,-0.004950730373702629,,
09:52:31.948,3.25,14,120,0,0,14.3,14.200000000000001,665,0,0,0,0,0,0,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:32.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,
09:52:32.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,-7.03125,1.1587673587619916,1.185302,1.185302,1.185302,0.78125,,0.9880620097483177,3.8654941215739287,,666,0.7,,,,,,,39.21568627450981,-0.6,0,,14.734553200437931,15.071951822732887,15.071951822732887,15.071951822732887,14.71739412707108,,1.1703550323496115,1.19715502,1.19715502,1.19715502,,,,,,,,
09:52:32.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,0.77,,,,,,,,,,,,,12.941176470588236,,,,,,,,,,,,,,,,,,,,34,,,,-3,,,
09:52:32.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.5,,,,,,
09:52:32.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,,
09:52:32.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
09:52:32.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:32.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:32.914,,,,,,,,,,,,,,,,,,,,,,,660,,34.5,87.75,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:33.013,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.7690600000000001,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:33.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,663,0,1,663,1,0,0,0,0,0,0,0,1,60,0,0,,,,,,,,,,,,,,,,,,7.8642856895555635,7.86429,7.86429,7.86429,,,,,,,,,,16.561931410571194,,,,,,,,,,0,,
09:52:33.415,3.25,13,110,0,0,14.3,14.100000000000001,665,0,0,0,0,0,0,0,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:33.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,-7.03125,1.1591755725296713,1.18571,1.18571,1.18571,0,,1.0147663883901643,3.9699669356705214,,666,0.7,,,,,,,39.21568627450981,-0.59,0,,14.7397439295619,15.077139830804816,15.077139830804816,15.077139830804816,14.722167628109261,,1.170767328254968,1.1975671,1.1975671,1.1975671,,,,,,,,
09:52:33.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,0.77,,,,,,,,,,,,,12.941176470588236,,,,,,,,,,,,,,,,,,,,34,,,,-4,,,
09:52:33.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615,,,,,,
09:52:33.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,,
09:52:33.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
09:52:33.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:34.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:34.258,,,,,,,,,,,,,,,,,,,,,,,660,,34.5,87.75,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:34.357,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.77427,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:34.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,665,0,1,665,1,0,0,0,0,0,0,0,1,60,0,0,,,,,,,,,,,,,,,,,,7.8642856895555635,7.86429,7.86429,7.86429,,,,,,,,,,16.54878387041274,,,,,,,,,,0,,
09:52:34.716,3.25,14,120,0,0,14.3,14.3,669,0,0,0,0,0,0,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:34.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,
09:52:34.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,-6.25,1.1595689059024479,1.186103,1.186103,1.186103,0,,1.0101953686226413,3.9520842017260605,,663,0.7,,,,,,,39.21568627450981,-0.59,0,,14.744745443854532,15.082137103285866,15.082137103285866,15.082137103285866,14.72700703703703,,1.1711645949614724,1.1979640299999998,1.1979640299999998,1.1979640299999998,,,,,,,,
09:52:35.130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,0.77,,,,,,,,,,,,,12.941176470588236,,,,,,,,,,,,,,,,,,,,34,,,,-5.5,,,
09:52:35.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.5,,,,,,
09:52:35.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,,
09:52:35.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
09:52:35.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:35.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:35.639,,,,,,,,,,,,,,,,,,,,,,,660,,34.5,87.75,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:35.759,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.77427,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:35.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,667,0,1,667,1,0,0,0,0,0,0,0,1,60,0,0,,,,,,,,,,,,,,,,,,7.8642856895555635,7.86429,7.86429,7.86429,,,,,,,,,,16.53541694514374,,,,,,,,,,0,,
09:52:36.136,3.25,14,120,0,0,14.3,14.200000000000001,660,0,0,0,0,0,0,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:36.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,-6.25,1.1599554916604462,1.18649,1.18649,1.18649,0,,1.0132427151343233,3.9640060243557014,,665,0.7,,,,,,,39.21568627450981,-0.59,0,,14.749661157414018,15.087058081530564,15.087058081530564,15.087058081530564,14.731941364562509,,1.1715550465770508,1.1983549,1.1983549,1.1983549,,,,,,,,
09:52:36.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.775,,,,,,,,,,,,,12.941176470588236,,,,,,,,,,,,,,,,,,,,34,,,,-5.5,,,
09:52:36.720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.8,,,,,,
09:52:36.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,,
09:52:36.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
09:52:37.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:37.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:37.306,,,,,,,,,,,,,,,,,,,,,,,660,,34.5,87.75,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:37.464,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.77427,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:37.797,3.25,14,120,0,0,14.100000000000001,14,667,0,0,0,0,0,0,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:37.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,
09:52:38.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,-7.03125,1.1604066938465771,1.186941,1.186941,1.186941,0,,0.9791605502010357,3.830669850208397,,660,0.7,,,,,,,38.03921568627451,-0.6,0,,14.755398514930546,15.092792864963018,15.092792864963018,15.092792864963018,14.739583470743975,,1.172010760785043,1.19881041,1.19881041,1.19881041,,,,,,,,
09:52:38.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,0.775,,,,,,,,,,,,,12.941176470588236,,,,,,,,,,,,,,,,,,,,34,,,,-5,,,
09:52:38.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.1,,,,,,
09:52:38.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,,
09:52:38.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
09:52:38.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.901960784313726,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:38.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:38.699,,,,,,,,,,,,,,,,,,,,,,,660,,34.5,87.75,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:38.849,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.77948,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:39.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,666,0,1,666,1,0,0,0,0,0,0,0,1,60,0,0,,,,,,,,,,,,,,,,,,7.8642856895555635,7.86429,7.86429,7.86429,,,,,,,,,,16.505461362031625,,,,,,,,,,0,,
09:52:39.189,3.25,14,120,0,0,14.3,14.200000000000001,666,0,0,0,0,0,0,0,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:39.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,-7.03125,1.1607484664668208,1.187283,1.187283,1.187283,0.78125,,0.9656880708862302,3.777962844898405,,669,0.7,,,,,,,38.03921568627451,-0.61,0,,14.759744397490454,15.097141636435078,15.097141636435078,15.097141636435078,14.744649411796086,,1.1723559511314892,1.19915583,1.19915583,1.19915583,,,,,,,,
09:52:39.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,0.78,,,,,,,,,,,,,12.941176470588236,,,,,,,,,,,,,,,,,,,,34,,,,-3.5,,,
09:52:39.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.9,,,,,,
09:52:39.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63156736,,,,,,,,,,,,,,,,,,
09:52:39.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
09:52:39.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.509803921568627,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:39.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:39.920,,,,,,,,,,,,,,,,,,,,,,,660,,34.5,87.75,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:40.047,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.77948,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52:40.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,664,0,1,664,1,0,0,0,0,0,0,0,1,60,0,0,,,,,,,,,,,,,,,,,,7.8642856895555635,7.86429,7.86429,7.86429,,,,,,,,,,16.493972011590618,,,,,,,,,,0,,
09:52:40.421,4.25,22,180,0,0,14.200000000000001,14.100000000000001,683,0,0,0,0,0,0,0,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
