time,"[AWD] Датчик давления (bar)","[AWD] Заданная степень сцепления муфты (%)","[AWD] Заданный крутящий момент (N⋅m)","[AWD] Индикатор неисправности ()","[AWD] Кнопка Lock ()","[AWD] Напряжение питания (V)","[AWD] Напряжение сети (V)","[AWD] Обороты двигателя (rpm)","[AWD] Относительное положение педали акселератора (%)","[AWD] Скорость автомобиля (km/h)","[AWD] Скорость заднего левого колеса (km/h)","[AWD] Скорость заднего правого колеса (km/h)","[AWD] Скорость переднего левого колеса (km/h)","[AWD] Скорость переднего правого колеса (km/h)","[AWD] Тепловыделение (℃)","[AWD] Угол поворота руля (°)","[ECM] Время впрыска Цилиндр # 1 (ms)","[ECM] Время впрыска Цилиндр # 2 (ms)","[ECM] Время впрыска Цилиндр # 3 (ms)","[ECM] Время впрыска Цилиндр # 4 (ms)","[ECM] Датчик кислорода 1 Блок 1 (V)","[ECM] Датчик кислорода 2 Блок 1 (V)","[ECM] Обороты двигателя (ХХ) (rpm)","[ECM] Скорость автомобиля (km/h)","[ECM] Температура всасываемого воздуха (℃)","[ECM] Температура масла в CVVT (℃)","[ECM] Температура охлаждающей жидкости (℃)","[TCM] Заданная передача ()","[TCM] Обороты двигателя (rpm)","[TCM] Относительное положение педали акселератора (%)","[TCM] Педаль тормоза ()","[TCM] Проскальзывание гидротрансформатора (rpm)","[TCM] Селектор D ()","[TCM] Селектор M ()","[TCM] Селектор N ()","[TCM] Селектор P ()","[TCM] Селектор R ()","[TCM] Скорость автомобиля (km/h)","[TCM] Скорость выходного вала (rpm)","[TCM] Скорость турбины гидротрансформатора (rpm)","[TCM] Текущая передача ()","[TCM] Температура АКПП (℃)","[TCM] Управление блокировкой гидротрансформатора ()","[TCM] Reverse ()","Атмосферное давление (абсолютное) (kPa)","Давление во впускном коллекторе (абсолютное) (kPa)","Датчик кислорода 2 Блок 1 Напряжение (V)","Долговременная коррекция - Блок 1 (%)","Использовано топлива (L)","Использовано топлива (Неделя) (L)","Использовано топлива (общий) (L)","Использовано топлива (Сегодня) (L)","Кратковременная коррекция - Блок 1 (%)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Напряжение (ELM327) (V)","Обороты двигателя (rpm)","Обороты двигателя x1000 (rpm)","Положение дроссельной заслонки (%)","Положение педали акселератора D (%)","Пройденный путь (km)","Пройденный путь (Неделя) (km)","Пройденный путь (общий) (km)","Пройденный путь (Сегодня) (km)","Расчетное значение нагрузки на двигатель (%)","Расчетный наддув (bar)","Скорость автомобиля (km/h)","Соотношение топливо/воздух ()","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (Неделя) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) (Сегодня) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Стоимость топлива ($)","Стоимость топлива (Неделя) ($)","Стоимость топлива (общий) ($)","Стоимость топлива (Сегодня) ($)","Температура всасываемого воздуха (℃)","Температура катализатора Датчик 1 Блок 1 (℃)","Температура окружающего воздуха (℃)","Температура охлаждающей жидкости (℃)","Угол опережения зажигания (°)","Ускорение (g)",
13:10:52.824,1.75,0,0,0,0,12.5,12.4,947,22.352941176470587,6,5,7,6,7,0,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:52.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,
13:10:53.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,0,0.030099609112868225,16.777831000000003,16.777831000000003,3.140122,3.125,30.924783466810744,2.164734842676752,8.468871109885814,,1089,1.1,,,0.007614754111111111,209.295319,209.295319,42.443838,52.94117647058823,-0.45,7,,523.3473309133933,8.016414521818591,8.016414521818591,7.3986236502896014,1705.0527437101039,0.3887574041840426,0.030400605203996907,16.945609310000002,16.945609310000002,3.17152322,,,,,,,
13:10:53.110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.725,,,,,,,,,,,,,18.03921568627451,,,,,,,,,,,,,,,,,,,,47,,,,22,,
13:10:53.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,,,,,,,,14.63156736,,,,,,,,,,,,481.5,27,,,,
13:10:53.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:53.388,,,,,,,,,,,,,,,,,,,,,,,910,,47.25,59.25,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:53.477,,,,,,,,,,,,,,,,,4.9152000000000005,4.9152000000000005,4.9152000000000005,4.9152000000000005,-0.2,0.7378,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:53.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1404,25.49019607843137,0,359.25,1,0,0,0,0,9,250.5,1044.75,1,60,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:53.784,2.25,6,50,0,0,12.5,12.4,1444,25.49019607843137,8,8,9,8,9,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:53.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,0,0.03099603059051778,16.778727000000003,16.778727000000003,3.141018,3.90625,36.94625219300609,3.694625219300609,14.454105031589195,,1493,1.5,,,0.010040538555555556,209.29774500000002,209.29774500000002,42.446264,65.49019607843137,-0.33,10,,407.0522847913073,8.016771268544234,8.016771268544234,7.400409925228722,1596.8860388002042,0.5063308078585874,0.03130599089642296,16.94651427,16.94651427,3.1724281800000003,,,,,,0.07772493914912619,
13:10:53.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.74,,,,,,,,,,,,,21.176470588235293,,,,,,,,,,,,,,,,,,,,47,,,,25,,
13:10:54.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.86274509803921,,,,,,,,14.58870144,,,,,,,,,,,,487.70000000000005,27,,,,
13:10:54.120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:54.258,,,,,,,,,,,,,,,,,,,,,,,960,,47.25,59.25,71.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:54.347,,,,,,,,,,,,,,,,,6.5536,6.5536,6.5536,6.5536,-0.2,0.7378,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:54.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1794,27.45098039215686,0,307,1,0,0,0,0,12,357,1487,1,60,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:54.655,5.5,34,290,0,0,12.4,12.100000000000001,1792,26.666666666666668,12,13,13,13,13,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:54.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,
13:10:55.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.11764705882353,,,,,,,,14.5744128,,,,,,,,,,,,498.5,27,,,,
13:10:55.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:55.563,,,,,,,,,,,,,,,,,,,,,,,1020,,47.25,59.25,71.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:55.652,,,,,,,,,,,,,,,,,6.5536,6.5536,6.5536,6.5536,-0.2,0.71696,,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:55.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2217,26.666666666666668,0,198.25,1,0,0,0,0,16,497.25,2018.75,1,60,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:55.973,18,100,1140,0,0,12.3,11.200000000000001,2115,26.666666666666668,17,17,17,17,17,0,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:56.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.50980392156863,,,,,,,,,,,,,,,,,,,,
13:10:56.260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:56.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:56.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,-0.28,,,,,,,,,,,,,,,,,,,
13:10:56.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034361350917263084,16.782092000000002,16.782092000000002,3.144383,,,4.58382937620606,17.932847668675965,,1712,1.7,,,,,,,,,,,342.22617369713214,8.018286102413574,8.018286102413574,7.407914628246198,1162.1635701766465,,0.03470496442643572,16.94991292,16.94991292,3.17582683,,,,,,,
13:10:56.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.125417769505578,,,,,,,,0.024541288416666668,209.31224600000002,209.31224600000002,42.460765,,,19,,,,,,,1.191718371719693,,,,,,,,,,0.08808333045902976,
13:10:56.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,
13:10:56.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,0,0.03469308438396303,16.782424000000002,16.782424000000002,3.144715,3.90625,22.149982648404393,4.208496703196834,16.46447197278077,,1729,1.7,,,0.02548828641666667,209.313193,209.313193,42.461712000000006,65.09803921568627,-0.34,19,,141.36618988757735,8.017889216094888,8.017889216094888,7.406166610516791,906.3573107454547,1.2347159397252763,0.03504001522780266,16.95024824,16.95024824,3.17616215,,,,,,0.0714439355574547,
13:10:56.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.735,,,,,,,,,,,,,18.431372549019606,,,,,,,,,,,,,,,,,,,,47,,,,31.5,,
13:10:57.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.41176470588235,,,,,,,,14.602990080000001,,,,,,,,,,,,513.8,27,,,,
13:10:57.120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:57.258,,,,,,,,,,,,,,,,,,,,,,,1030,,47.25,59.25,71.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:57.346,,,,,,,,,,,,,,,,,4.096,4.096,4.096,4.096,-0.2,0.7378,,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:57.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1709,22.352941176470587,0,119.25,1,0,0,0,0,21,617,1589.75,2,61,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:57.681,2.5,8,70,0,0,12.5,12.5,1667,23.137254901960784,21,21,21,21,21,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:57.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,0,0.03574958361663609,16.78348,16.78348,3.145771,3.90625,17.818086274975187,3.919978980494541,15.335733543337772,,1666,1.7,,,0.03141736952777778,209.31912200000002,209.31912200000002,42.467641,61.96078431372549,-0.36,22,,140.25887434025225,8.018357447731448,8.018357447731448,7.408488381250383,644.0284192352567,1.5023219972360657,0.036107079452802456,16.951314800000002,16.951314800000002,3.17722871,,,,,,0.08897844493249456,
13:10:57.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.735,,,,,,,,,,,,,19.607843137254903,,,,,,,,,,,,,,,,,,,,47,,,,29.5,,
13:10:57.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.764705882352942,,,,,,,,14.602990080000001,,,,,,,,,,,,520.6,27,,,,
13:10:58.020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:58.156,,,,,,,,,,,,,,,,,,,,,,,1060,,47.25,59.25,71.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:58.248,,,,,,,,,,,,,,,,,4.9152000000000005,4.9152000000000005,4.9152000000000005,4.9152000000000005,-0.2,0.7325900000000001,,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:58.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1731,23.529411764705884,0,7.5,1,0,0,0,0,23,669.25,1723.5,2,61,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:58.555,2.75,10,90,0,0,12.5,12.5,1756,23.529411764705884,23,23,23,23,23,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:58.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,
13:10:58.720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,0,0.03683571678349305,16.784566,16.784566,3.146857,3.90625,18.554799527505946,4.267603891326368,16.69571099017369,,1783,1.8,,,0.037271762694444446,209.32497600000002,209.32497600000002,42.473495,63.529411764705884,-0.35000000000000003,23,,117.24634282613833,8.018649151413888,8.018649151413888,7.4100113071974025,501.92547948619006,1.760836353722837,0.037204073951327986,16.95241166,16.95241166,3.17832557,,,,,,0.07646448516801001,
13:10:58.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.73,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,47,,,,30.5,,
13:10:58.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.764705882352942,,,,,,,,14.58870144,,,,,,,,,,,,527.9,27,,,,
13:10:58.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:59.085,,,,,,,,,,,,,,,,,,,,,,,1090,,47.25,59.25,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:59.154,,,,,,,,,,,,,,,,,4.9152000000000005,4.9152000000000005,4.9152000000000005,4.9152000000000005,-0.2,0.72217,,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:59.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1856,23.137254901960784,0,5.5,1,0,0,0,0,25,718.75,1850.5,2,61,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:59.456,3,12,100,0,0,12.5,12.4,1876,22.352941176470587,25,25,25,25,25,0,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:59.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,0,0.037915079312206224,16.785645000000002,16.785645000000002,3.147936,3.125,17.9129262606206,4.47823156515515,17.519728133827805,,1871,1.9,,,0.043297312694444444,209.331002,209.331002,42.479521000000005,63.13725490196079,-0.35000000000000003,25,,101.72601608095574,8.018940367632002,8.018940367632002,7.411530414438464,411.55452812857294,2.022473274609752,0.038294230105328286,16.95350145,16.95350145,3.17941536,,,,,,0.0581977882325868,
13:10:59.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.74,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,47,,,,31.5,,
13:10:59.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.980392156862745,,,,,,,,14.602990080000001,,,,,,,,,,,,533.7,27,,,,
13:10:59.820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:10:59.934,,,,,,,,,,,,,,,,,,,,,,,1020,,47.25,59.25,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:00.017,,,,,,,,,,,,,,,,,4.9152000000000005,4.9152000000000005,4.9152000000000005,4.9152000000000005,-0.2,0.7325900000000001,,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:00.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1481,22.352941176470587,0,120.75,1,0,0,0,0,26,760,1360.25,2,61,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:00.324,2.75,9,70,0,0,12.5,12.3,1435,22.352941176470587,26,26,26,26,26,0,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:00.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,
13:11:00.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,0,0.03877916191092558,16.786509000000002,16.786509000000002,3.1488,1.5625,12.570287941465255,3.393977744195619,13.277912610244694,,1418,1.4,,,0.050172517694444446,209.33787700000002,209.33787700000002,42.486396000000006,63.92156862745098,-0.35000000000000003,27,,89.56482399865293,8.01912227028847,8.01912227028847,7.41251296124549,340.7533553066964,2.3160745671395353,0.03916695353003483,16.95437409,16.95437409,3.180288,,,,,,0.061690460779302576,
13:11:00.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.74,,,,,,,,,,,,,18.03921568627451,,,,,,,,,,,,,,,,,,,,47,,,,28,,
13:11:00.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.019607843137255,,,,,,,,14.61727872,,,,,,,,,,,,539.5,27,,,,
13:11:00.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:00.857,,,,,,,,,,,,,,,,,,,,,,,1020,,47.25,59.25,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:00.959,,,,,,,,,,,,,,,,,4.096,4.096,4.096,4.096,-0.2,0.74301,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:01.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1480,17.647058823529413,0,64,1,0,0,0,0,27,799.5,1416,3,61,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:01.269,2.25,6,50,0,0,12.5,12.5,1487,17.647058823529413,27,28,28,28,27,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:01.390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,0,0.03950462060701678,16.787234,16.787234,3.149525,1.5625,10.556738525056835,2.955886787015914,11.564014086685223,,1487,1.5,,,0.057042105361111116,209.344747,209.344747,42.493266000000006,53.333333333333336,-0.45,28,,78.73756873753834,8.019205239193287,8.019205239193287,7.413019922894847,266.84582074847583,2.6037016011619754,0.03989966681308695,16.95510634,16.95510634,3.18102025,,,,,,0.047401715288093955,
13:11:01.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.745,,,,,,,,,,,,,17.254901960784313,,,,,,,,,,,,,,,,,,,,47,,,,32.5,,
13:11:01.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.745098039215687,,,,,,,,14.61727872,,,,,,,,,,,,543.1,27,,,,
13:11:01.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:01.727,,,,,,,,,,,,,,,,,,,,,,,1020,,47.25,59.25,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:01.816,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.74301,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:01.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1450,6.2745098039215685,0,4,1,0,0,0,0,28,816.25,1446,3,61,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:02.125,2,2,20,0,0,12.5,12.5,1454,5.098039215686274,28,28,28,28,28,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:02.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,
13:11:02.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,0,0.0399545407720647,16.787684000000002,16.787684000000002,3.149975,3.90625,6.306833756443244,1.7659134518041082,6.90860290124491,,1451,1.5,,,0.06417679158333334,209.35188200000002,209.35188200000002,42.500401000000004,32.549019607843135,-0.64,28,,70.04394476523655,8.01915703191731,8.01915703191731,7.412880431454715,201.1569550038184,2.895686811849348,0.04035408617978535,16.95556084,16.95556084,3.18147475,,,,,,0.03953440442090759,
13:11:02.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.75,,,,,,,,,,,,,14.117647058823529,,,,,,,,,,,,,,,,,,,,47,,,,41,,
13:11:02.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.254901960784313,,,,,,,,14.63156736,,,,,,,,,,,,545.6,27,,,,
13:11:02.520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:02.656,,,,,,,,,,,,,,,,,,,,,,,1020,,47.25,59.25,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:02.748,,,,,,,,,,,,,,,,,2.4576000000000002,2.4576000000000002,2.4576000000000002,2.4576000000000002,-0.2,0.7482200000000001,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:02.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1458,0,0,11,1,0,0,0,0,28,818.25,1447,3,61,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:03.055,1.75,1,0,0,0,12.600000000000001,12.5,1449,0,28,28,28,28,28,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:03.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,0,0.04029010779542288,16.788020000000003,16.788020000000003,3.150311,3.90625,4.975922318660389,1.393258249224909,5.4507019995487065,,1431,1.4,,,0.07092143702777778,209.358627,209.358627,42.507146000000006,25.88235294117647,-0.7000000000000001,28,,62.779872289356064,8.019044223352147,8.019044223352147,7.412426532163778,155.1002091414147,3.1656026109433504,0.04069300887337711,16.955900200000002,16.955900200000002,3.18181411,,,,,,0.023717357531071133,
13:11:03.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,0.765,,,,,,,,,,,,,14.117647058823529,,,,,,,,,,,,,,,,,,,,47,,,,14,,
13:11:03.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.901960784313726,,,,,,,,14.63156736,,,,,,,,,,,,546.9,27,,,,
13:11:03.390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:11:03.527,,,,,,,,,,,,,,,,,,,,,,,1020,,47.25,59.25,72.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
